epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
0.0,14.73485,911.25343,0.25312,0.00042,0.0,0.0,0.04708,0.00042,3e-05,0.0,0.00012,0.00251,0.24232,0.00727,0.0,0.0,0.00757,0.00727,0.03633,0.00061,0.14309,0.13771,0.25217,0.00403,0.0,0.0,0.00788,0.00403,0.00108,0.00019,0.00438,0.01201,0.04942,0.04943,0.53456,0.53457,0.06313,0.06314,0.13091,0.13092,0.18541,0.18541,0.64191,0.6419,0.65533,0.65532,0.69466,0.69464,0.41953,0.41953,0.40777,0.40779
0.0,14.65712,901.75871,0.25049,0.00056,0.0,0.0,0.04683,0.00056,3e-05,1e-05,0.00011,0.00243,0.24916,0.00727,0.0,0.0,0.00779,0.00727,0.03565,0.00059,0.14042,0.13509,0.25254,0.00383,0.0,0.0,0.00789,0.00383,0.00127,0.00036,0.00515,0.01462,0.04943,0.04942,0.53451,0.53452,0.06317,0.06318,0.13093,0.13091,0.18542,0.1854,0.6419,0.64192,0.65533,0.65533,0.69467,0.69466,0.41953,0.41954,0.40779,0.40783
0.0,14.4309,892.25325,0.24785,0.00045,0.0,0.0,0.0461,0.00045,3e-05,1e-05,0.00014,0.00287,0.28361,0.00629,0.0,0.0,0.00886,0.0063,0.03568,0.00059,0.14054,0.13519,0.25539,0.00277,0.0,0.0,0.00798,0.00278,0.00094,0.0002,0.00383,0.01058,0.04944,0.04944,0.53461,0.53464,0.06313,0.06314,0.13091,0.1309,0.18543,0.18544,0.64192,0.64195,0.65537,0.65535,0.69467,0.69464,0.41957,0.41958,0.40779,0.40783
0.0,14.50201,882.74474,0.24521,0.00046,0.0,0.0,0.04633,0.00045,3e-05,0.0,0.00013,0.00286,0.27701,0.00634,0.0,0.0,0.00866,0.00634,0.03616,0.0006,0.14245,0.13695,0.27316,0.00277,0.0,0.0,0.00854,0.00277,0.0012,0.00024,0.00488,0.01343,0.04944,0.04944,0.53462,0.53466,0.06315,0.06314,0.13087,0.13088,0.18542,0.18542,0.64193,0.64194,0.65531,0.65533,0.69469,0.69467,0.41953,0.41955,0.4078,0.40783
0.0,14.48462,873.23129,0.24257,0.00042,0.0,0.0,0.04628,0.00042,3e-05,0.0,0.0001,0.00229,0.27862,0.0057,0.0,0.0,0.00871,0.0057,0.03558,0.00062,0.14015,0.13382,0.28535,0.00232,0.0,0.0,0.00892,0.00232,0.00089,0.00018,0.00361,0.00994,0.04944,0.04947,0.53464,0.53467,0.06314,0.06314,0.13093,0.13093,0.18541,0.18542,0.64198,0.64199,0.65535,0.65534,0.69464,0.69464,0.41955,0.41957,0.40782,0.40785
0.0,15.5277,863.75785,0.23993,0.00048,0.0,0.0,0.04961,0.00048,3e-05,1e-05,0.00011,0.00234,1.0081,0.00708,0.0,0.0,0.0315,0.00708,0.0356,0.00059,0.14023,0.13494,1.00655,0.00397,0.0,0.0,0.03145,0.00397,0.00107,0.00019,0.00434,0.0119,0.04944,0.04943,0.53466,0.53467,0.0631,0.0631,0.13092,0.13092,0.18543,0.18543,0.64201,0.64203,0.65536,0.65536,0.69463,0.69463,0.41955,0.41957,0.40785,0.40786
0.0,19.17514,854.41654,0.23734,0.00063,0.0,0.0,0.06126,0.00063,4e-05,1e-05,0.00016,0.00333,1.00759,0.00683,0.0,0.0,0.03149,0.00683,0.03638,0.0006,0.14328,0.13861,1.00697,0.00288,0.0,0.0,0.03147,0.00288,0.00109,0.00022,0.00442,0.01215,0.04945,0.04942,0.53464,0.53465,0.06312,0.06313,0.13094,0.13093,0.18544,0.18547,0.642,0.64202,0.65539,0.65538,0.69464,0.69462,0.41954,0.41959,0.40783,0.40784
0.0,19.22717,845.06644,0.23474,0.00055,0.0,0.0,0.06143,0.00055,4e-05,1e-05,0.00016,0.00333,1.00628,0.00631,0.0,0.0,0.03145,0.00631,0.03621,0.00051,0.14264,0.13677,1.00432,0.00233,0.0,0.0,0.03139,0.00233,0.00125,0.00035,0.00509,0.01439,0.04944,0.04943,0.53459,0.53459,0.06315,0.06315,0.13098,0.13097,0.18548,0.18546,0.64197,0.64199,0.65547,0.65545,0.69464,0.69462,0.41957,0.41957,0.40782,0.40785
0.0,19.16174,835.70891,0.23214,0.00059,0.0,0.0,0.06122,0.00059,0.00091,1e-05,0.00367,0.03147,1.00762,0.00913,0.0,0.0,0.03149,0.00913,0.03528,0.00055,0.13896,0.13445,1.00354,0.00856,0.0,0.0,0.03136,0.00856,0.00108,0.00026,0.00439,0.01222,0.04939,0.04939,0.53455,0.53456,0.0631,0.0631,0.13099,0.13097,0.1855,0.18551,0.64195,0.64196,0.65548,0.65548,0.69467,0.69466,0.41955,0.41957,0.40785,0.40786
0.0,19.15231,826.34284,0.22954,0.00066,0.0,0.0,0.06119,0.00066,0.00054,1e-05,0.00217,0.02061,1.0048,0.00628,0.0,0.0,0.0314,0.00628,0.03551,0.00059,0.13985,0.13378,1.00292,0.0027,0.0,0.0,0.03134,0.0027,0.00101,0.00022,0.00412,0.01132,0.04941,0.04942,0.53455,0.53455,0.06311,0.06312,0.13094,0.13095,0.18551,0.18553,0.64194,0.64197,0.65552,0.65554,0.69464,0.69463,0.41955,0.41958,0.40786,0.4079
0.0,19.16642,816.96836,0.22694,0.00056,0.0,0.0,0.06123,0.00056,2e-05,1e-05,0.00011,0.00233,1.01113,0.01183,0.0,0.0,0.0316,0.01183,0.03575,0.00059,0.14081,0.13631,1.00869,0.00793,0.0,0.0,0.03152,0.00792,0.00108,0.00019,0.0044,0.01198,0.04942,0.04941,0.53457,0.53457,0.06314,0.06314,0.13093,0.13094,0.18548,0.18549,0.64195,0.64196,0.65556,0.65557,0.69463,0.6946,0.41958,0.41959,0.40785,0.40789
0.0,19.18055,807.58855,0.22433,0.00051,0.0,0.0,0.06128,0.00051,5e-05,1e-05,0.00021,0.004,1.00871,0.007,0.0,0.0,0.03152,0.007,0.03537,0.00052,0.13931,0.13425,1.00605,0.00403,0.0,0.0,0.03144,0.00403,0.0012,0.00028,0.00487,0.01358,0.04944,0.04943,0.53457,0.53457,0.06315,0.06315,0.13098,0.13099,0.18548,0.1855,0.64198,0.64199,0.65554,0.65554,0.69462,0.69459,0.4196,0.41959,0.40789,0.40789
0.0,19.29309,798.19924,0.22172,0.00057,0.0,0.0,0.06164,0.00057,2e-05,1e-05,0.0001,0.00222,1.00744,0.00628,0.0,0.0,0.03148,0.00628,0.036,0.00059,0.14179,0.13569,1.00482,0.00229,0.0,0.0,0.0314,0.00229,0.00117,0.00026,0.00475,0.01317,0.04944,0.04943,0.5346,0.53464,0.06312,0.06315,0.13097,0.13097,0.18548,0.18549,0.64199,0.64199,0.65555,0.65553,0.69464,0.69462,0.41955,0.41953,0.40788,0.40788
0.0,19.15205,788.79958,0.21911,0.00052,0.0,0.0,0.06119,0.00052,3e-05,1e-05,0.00011,0.00259,1.00554,0.00751,0.0,0.0,0.03142,0.00751,0.03647,0.0006,0.14364,0.13811,1.00376,0.00343,0.0,0.0,0.03137,0.00343,0.001,0.0002,0.00408,0.01124,0.04941,0.04942,0.53466,0.53466,0.06318,0.06316,0.13097,0.13098,0.18548,0.1855,0.64198,0.64197,0.65556,0.65556,0.69464,0.69464,0.41954,0.41957,0.40789,0.40789
0.0,19.23305,779.39134,0.2165,0.00045,0.0,0.0,0.06145,0.00046,2e-05,0.0,0.0001,0.00223,1.01169,0.00647,0.0,0.0,0.03162,0.00647,0.03574,0.00052,0.14077,0.13628,1.00919,0.00278,0.0,0.0,0.03154,0.00278,0.00112,0.00021,0.00456,0.01249,0.0494,0.04939,0.53463,0.53463,0.06319,0.06319,0.13098,0.13098,0.18551,0.18551,0.64201,0.64203,0.65559,0.65556,0.69466,0.69463,0.41953,0.41955,0.40788,0.40787
0.0,19.22599,769.974,0.21388,0.00055,0.0,0.0,0.06142,0.00055,4e-05,1e-05,0.00016,0.0034,1.01059,0.00684,0.0,0.0,0.03158,0.00684,0.03771,0.00061,0.14855,0.1412,1.00952,0.00281,0.0,0.0,0.03155,0.00281,0.0012,0.00029,0.00489,0.0137,0.04942,0.0494,0.53462,0.53464,0.06322,0.06322,0.13102,0.13101,0.18546,0.18547,0.64196,0.64196,0.65559,0.65559,0.69467,0.69466,0.41956,0.41954,0.40786,0.40787
0.0,18.74755,760.50105,0.21125,0.00054,0.0,0.0,0.0599,0.00054,6e-05,2e-05,0.00023,0.00458,1.00622,0.00659,0.0,0.0,0.03145,0.00659,0.03579,0.00056,0.14097,0.13593,1.00513,0.00362,0.0,0.0,0.03141,0.00362,0.00125,0.00034,0.0051,0.01443,0.04942,0.04941,0.53468,0.5347,0.06322,0.06323,0.13101,0.13101,0.18549,0.18549,0.64198,0.64201,0.65557,0.65556,0.6947,0.69467,0.41954,0.41957,0.40788,0.40789
0.0,18.83698,751.01834,0.20862,0.00069,0.0,0.0,0.06018,0.00069,4e-05,1e-05,0.00016,0.00338,1.01114,0.00603,0.0,0.0,0.0316,0.00603,0.03547,0.00062,0.1397,0.13465,1.01029,0.00308,0.0,0.0,0.03157,0.00308,0.00108,0.00025,0.00441,0.01225,0.04941,0.04942,0.53468,0.53472,0.06322,0.06321,0.13104,0.13102,0.1855,0.18552,0.64197,0.642,0.65557,0.65558,0.69473,0.69472,0.41954,0.41953,0.40784,0.40785
0.0,18.78823,741.5298,0.20598,0.00057,0.0,0.0,0.06003,0.00057,0.00041,1e-05,0.00164,0.01712,1.0104,0.00633,0.0,0.0,0.03157,0.00633,0.03569,0.00058,0.14058,0.13472,1.00863,0.00373,0.0,0.0,0.03152,0.00373,0.00119,0.00031,0.00483,0.01331,0.04941,0.0494,0.53472,0.53473,0.06323,0.06321,0.13104,0.13103,0.18554,0.18553,0.64202,0.64201,0.65559,0.6556,0.69479,0.69475,0.41955,0.41954,0.40784,0.40785
0.0,18.83299,732.03198,0.20334,0.00048,0.0,0.0,0.06017,0.00048,3e-05,1e-05,0.00013,0.00296,1.01167,0.00623,0.0,0.0,0.03161,0.00623,0.03434,0.00043,0.13525,0.13287,1.01039,0.00289,0.0,0.0,0.03158,0.00289,0.00124,0.00032,0.00505,0.01416,0.04944,0.04943,0.53476,0.53478,0.06326,0.06327,0.13102,0.131,0.18548,0.1855,0.64201,0.64202,0.65562,0.65561,0.69476,0.69474,0.41952,0.41953,0.40784,0.40787
0.0,18.81912,722.5249,0.2007,0.00052,0.0,0.0,0.06013,0.00052,4e-05,1e-05,0.00017,0.00355,1.01008,0.01583,0.0,0.0,0.03157,0.01583,0.0363,0.00041,0.14297,0.13813,1.0095,0.0126,0.0,0.0,0.03155,0.0126,0.00133,0.00021,0.0054,0.01449,0.04945,0.04946,0.53475,0.53479,0.06324,0.06325,0.13101,0.13102,0.18547,0.18547,0.642,0.64201,0.65561,0.65563,0.6948,0.69477,0.41956,0.41956,0.40783,0.40783
0.0,18.74243,713.00712,0.19806,0.00058,0.0,0.0,0.05988,0.00058,5e-05,1e-05,0.0002,0.00401,1.01304,0.00682,0.0,0.0,0.03166,0.00682,0.03589,0.00051,0.14137,0.13602,1.00855,0.0037,0.0,0.0,0.03152,0.0037,0.00099,0.0002,0.00404,0.01109,0.04944,0.04945,0.53476,0.53477,0.06323,0.06323,0.13105,0.13103,0.18549,0.18548,0.64201,0.64203,0.65561,0.65558,0.69483,0.69478,0.41951,0.41953,0.40784,0.40784
0.0,18.88689,703.48316,0.19541,0.00037,0.0,0.0,0.06034,0.00037,5e-05,1e-05,0.0002,0.00391,1.03423,0.00689,0.0,0.0,0.03232,0.00689,0.03622,0.00057,0.14267,0.13675,1.01442,0.0029,0.0,0.0,0.0317,0.0029,0.00124,0.00028,0.00502,0.01394,0.04941,0.04943,0.53478,0.53479,0.06323,0.06324,0.13103,0.13101,0.18546,0.18549,0.64199,0.64202,0.6556,0.6556,0.69482,0.69479,0.41951,0.41955,0.40785,0.40786
0.0,18.80065,693.95202,0.19276,0.00053,0.0,0.0,0.06007,0.00053,3e-05,1e-05,0.00011,0.00252,1.0079,0.00671,0.0,0.0,0.0315,0.00671,0.03617,0.00054,0.14247,0.13684,1.00683,0.00369,0.0,0.0,0.03146,0.00368,0.00106,0.00021,0.00431,0.01184,0.04941,0.04941,0.53475,0.53477,0.06324,0.06325,0.13101,0.131,0.18544,0.18546,0.64199,0.64201,0.65559,0.65557,0.69484,0.69481,0.41953,0.41953,0.40785,0.40788
0.0,18.81712,684.41588,0.19012,0.00064,0.0,0.0,0.06012,0.00064,2e-05,1e-05,0.0001,0.0022,1.01219,0.00681,0.0,0.0,0.03163,0.00681,0.03631,0.00061,0.143,0.13724,1.01448,0.00274,0.0,0.0,0.0317,0.00274,0.00096,0.0002,0.00391,0.01077,0.04943,0.04944,0.53475,0.53476,0.06325,0.06324,0.131,0.131,0.18545,0.18546,0.64202,0.64204,0.6556,0.65561,0.69484,0.6948,0.41956,0.41954,0.40786,0.40787
0.0,18.8278,674.87388,0.18747,0.00049,0.0,0.0,0.06015,0.00049,3e-05,1e-05,0.00012,0.00256,1.00561,0.00557,0.0,0.0,0.03142,0.00557,0.03555,0.00056,0.14,0.13431,1.00297,0.00291,0.0,0.0,0.03134,0.00291,0.0011,0.00028,0.00447,0.01236,0.04945,0.04945,0.5348,0.53482,0.06324,0.06323,0.13104,0.13104,0.18546,0.18546,0.64206,0.64206,0.6556,0.6556,0.69482,0.6948,0.41958,0.41957,0.40789,0.4079
0.0,18.71114,665.32186,0.18481,0.00039,0.0,0.0,0.05978,0.00039,3e-05,1e-05,0.00012,0.00254,1.00611,0.00665,0.0,0.0,0.03144,0.00665,0.03554,0.00058,0.13999,0.13505,1.00635,0.00311,0.0,0.0,0.03145,0.00311,0.00129,0.00036,0.00526,0.01499,0.04945,0.04946,0.53481,0.53483,0.06327,0.06324,0.13104,0.13105,0.18545,0.18545,0.64203,0.64206,0.65559,0.65561,0.69484,0.69483,0.41954,0.41957,0.40789,0.4079
0.0,18.82422,655.76408,0.18216,0.00059,0.0,0.0,0.06014,0.00059,3e-05,1e-05,0.00011,0.00259,1.00762,0.00736,0.0,0.0,0.03149,0.00736,0.03604,0.00061,0.14197,0.1353,1.008,0.00332,0.0,0.0,0.0315,0.00332,0.00132,0.00032,0.00538,0.015,0.04943,0.04944,0.53483,0.53484,0.06324,0.06323,0.13106,0.13105,0.18544,0.18546,0.64204,0.64207,0.65562,0.65561,0.69486,0.69487,0.41959,0.41959,0.40787,0.40791
0.0,18.71589,646.1969,0.1795,0.00048,0.0,0.0,0.0598,0.00048,5e-05,0.0,0.00019,0.00384,1.00152,0.00778,0.0,0.0,0.0313,0.00778,0.03617,0.00053,0.14248,0.13645,1.0008,0.00571,0.0,0.0,0.03127,0.00571,0.00109,0.00021,0.00441,0.0121,0.04946,0.04945,0.53485,0.53487,0.06325,0.06325,0.13105,0.13106,0.18543,0.18545,0.64204,0.64205,0.65557,0.65558,0.69486,0.69485,0.41958,0.41958,0.40788,0.40789
0.0,18.81515,636.63098,0.17684,0.00046,0.0,0.0,0.06011,0.00046,4e-05,1e-05,0.00014,0.00306,1.01116,0.00562,0.0,0.0,0.0316,0.00562,0.03601,0.00073,0.14182,0.13712,1.00921,0.00259,0.0,0.0,0.03154,0.00259,0.00102,0.00025,0.00416,0.01157,0.04944,0.04943,0.53483,0.53485,0.06326,0.06327,0.13111,0.1311,0.18542,0.18541,0.64204,0.64205,0.65555,0.65556,0.69484,0.69484,0.41958,0.41958,0.40791,0.40791
0.0,18.78752,627.05782,0.17418,0.00054,0.0,0.0,0.06002,0.00054,0.00061,0.0,0.00247,0.02239,1.00441,0.00698,0.0,0.0,0.03139,0.00698,0.0354,0.00047,0.13945,0.13596,1.00414,0.00469,0.0,0.0,0.03138,0.00469,0.00107,0.00021,0.00434,0.01182,0.04944,0.04945,0.53484,0.53485,0.06329,0.06328,0.13111,0.13109,0.18539,0.1854,0.64202,0.64205,0.65555,0.65553,0.69489,0.69484,0.41959,0.41961,0.40788,0.40789
0.0,18.79119,617.47301,0.17152,0.00041,0.0,0.0,0.06004,0.00042,3e-05,0.0,0.00013,0.00272,1.00794,0.00668,0.0,0.0,0.0315,0.00668,0.03568,0.0006,0.14053,0.13535,1.00644,0.00259,0.0,0.0,0.03145,0.00259,0.00108,0.00022,0.00438,0.01206,0.04943,0.04941,0.53484,0.53485,0.06329,0.06329,0.1311,0.13111,0.18535,0.18538,0.64206,0.64208,0.65556,0.65555,0.69488,0.69484,0.41957,0.4196,0.40788,0.40788
0.0,18.7852,607.88549,0.16886,0.00057,0.0,0.0,0.06002,0.00056,5e-05,1e-05,0.00022,0.00434,1.00857,0.00644,0.0,0.0,0.03152,0.00644,0.03592,0.00058,0.14146,0.13594,1.00423,0.00216,0.0,0.0,0.03138,0.00216,0.00109,0.00023,0.00444,0.01221,0.04942,0.04941,0.53484,0.53484,0.06329,0.06328,0.13112,0.13109,0.18535,0.18536,0.64207,0.64208,0.65554,0.65554,0.69486,0.69482,0.41955,0.41958,0.40787,0.40787
0.0,18.68744,598.28447,0.16619,0.00047,0.0,0.0,0.0597,0.00047,3e-05,1e-05,0.00011,0.00249,1.00782,0.00651,0.0,0.0,0.03149,0.00651,0.0352,0.00062,0.13866,0.13338,1.0019,0.00283,0.0,0.0,0.03131,0.00283,0.00125,0.00033,0.0051,0.01451,0.04939,0.04939,0.53485,0.53486,0.06329,0.06329,0.13112,0.13111,0.18535,0.18536,0.64207,0.6421,0.65556,0.65554,0.69484,0.69484,0.41957,0.41958,0.40787,0.40787
0.0,18.82396,588.68185,0.16352,0.00064,0.0,0.0,0.06014,0.00064,4e-05,2e-05,0.00016,0.00352,1.03559,0.00714,0.0,0.0,0.03236,0.00714,0.03644,0.00057,0.14351,0.137,1.0144,0.00414,0.0,0.0,0.0317,0.00414,0.00124,0.00034,0.00506,0.01432,0.04936,0.04936,0.53486,0.53486,0.0633,0.06329,0.13112,0.13109,0.18533,0.18537,0.6421,0.64211,0.65555,0.65556,0.69485,0.69484,0.41955,0.41956,0.40787,0.40787
0.0,18.79435,579.07289,0.16085,0.00055,0.0,0.0,0.06004,0.00055,2e-05,0.0,0.0001,0.00214,1.0081,0.00613,0.0,0.0,0.03151,0.00613,0.03705,0.00057,0.14593,0.14031,1.01174,0.00248,0.0,0.0,0.03162,0.00248,0.00121,0.00032,0.00492,0.01388,0.04937,0.04938,0.53482,0.53485,0.06333,0.0633,0.13108,0.13108,0.18537,0.18536,0.64213,0.64212,0.65553,0.65555,0.69484,0.69484,0.41957,0.41958,0.40787,0.40788
0.0,18.85681,569.45676,0.15818,0.00059,0.0,0.0,0.06025,0.00059,0.00028,1e-05,0.00112,0.01403,1.0115,0.00659,0.0,0.0,0.03161,0.00659,0.03565,0.00057,0.14043,0.13568,1.01473,0.0026,0.0,0.0,0.03171,0.0026,0.00121,0.00034,0.00494,0.01409,0.04936,0.04935,0.53486,0.53488,0.06333,0.06331,0.13109,0.13109,0.18536,0.18536,0.6421,0.64212,0.65555,0.65557,0.69486,0.69484,0.41958,0.41958,0.40789,0.4079
0.0,18.81416,559.83614,0.15551,0.00052,0.0,0.0,0.06011,0.00052,3e-05,1e-05,0.00011,0.00239,1.01191,0.00678,0.0,0.0,0.03162,0.00678,0.03578,0.00059,0.14094,0.1353,1.0077,0.003,0.0,0.0,0.03149,0.003,0.00111,0.00026,0.0045,0.01253,0.04939,0.04938,0.53487,0.53488,0.06332,0.06332,0.13109,0.13109,0.18538,0.18538,0.64209,0.64209,0.65555,0.65555,0.69484,0.69484,0.41957,0.4196,0.40789,0.4079
0.0,18.73488,550.20573,0.15283,0.00056,0.0,0.0,0.05986,0.00056,3e-05,1e-05,0.00012,0.00258,1.01287,0.00612,0.0,0.0,0.03165,0.00612,0.03642,0.00062,0.14346,0.1365,1.01479,0.00333,0.0,0.0,0.03171,0.00333,0.00092,0.00021,0.00373,0.0103,0.04935,0.04935,0.53484,0.53484,0.06335,0.06335,0.13108,0.13108,0.1854,0.18538,0.6421,0.6421,0.65557,0.65556,0.69483,0.69483,0.41958,0.4196,0.4079,0.4079
0.0,18.88356,540.56904,0.15016,0.00054,0.0,0.0,0.06033,0.00054,3e-05,1e-05,0.00011,0.00239,1.01064,0.00596,0.0,0.0,0.03158,0.00596,0.03508,0.00053,0.13816,0.13342,1.00695,0.00269,0.0,0.0,0.03147,0.00269,0.00117,0.0003,0.00475,0.01324,0.04937,0.04937,0.53484,0.53486,0.06336,0.06335,0.1311,0.1311,0.18538,0.18539,0.64211,0.6421,0.65556,0.65555,0.69486,0.69485,0.41958,0.41962,0.40789,0.40789
0.0,18.74659,530.92013,0.14748,0.00048,0.0,0.0,0.05989,0.00048,3e-05,1e-05,0.00011,0.0023,1.00333,0.00621,0.0,0.0,0.03136,0.00621,0.03564,0.00055,0.14037,0.13578,1.00348,0.00282,0.0,0.0,0.03136,0.00281,0.00101,0.00019,0.00413,0.01136,0.04937,0.04937,0.53488,0.53489,0.06336,0.06335,0.13109,0.13108,0.18537,0.18538,0.64209,0.64209,0.65557,0.6556,0.69485,0.69485,0.41958,0.4196,0.40789,0.40789
0.0,18.7788,521.26818,0.1448,0.00037,0.0,0.0,0.06,0.00037,2e-05,1e-05,0.0001,0.00221,1.0082,0.00671,0.0,0.0,0.03151,0.00671,0.03699,0.00058,0.14568,0.14059,1.00666,0.00338,0.0,0.0,0.03146,0.00338,0.00118,0.00026,0.00479,0.01333,0.04937,0.04937,0.53486,0.53489,0.06335,0.06337,0.13109,0.1311,0.1854,0.18538,0.64209,0.64211,0.65558,0.65559,0.69485,0.69484,0.41957,0.41959,0.40789,0.40789
0.0,18.75954,511.60941,0.14211,0.00048,0.0,0.0,0.05993,0.00048,2e-05,1e-05,0.0001,0.00223,1.00591,0.01043,0.0,0.0,0.03143,0.01043,0.03671,0.0006,0.14458,0.13937,1.00661,0.00871,0.0,0.0,0.03146,0.00871,0.00136,0.00029,0.00555,0.01522,0.04938,0.04938,0.5349,0.53491,0.06334,0.06333,0.13105,0.13106,0.1854,0.1854,0.64211,0.64212,0.65558,0.65557,0.69485,0.69483,0.41958,0.41959,0.40788,0.40789
0.0,18.75275,501.94537,0.13943,0.00052,0.0,0.0,0.05991,0.00052,3e-05,1e-05,0.00011,0.00237,1.00807,0.0065,0.0,0.0,0.0315,0.0065,0.03438,0.00047,0.1354,0.13052,1.00697,0.00295,0.0,0.0,0.03147,0.00296,0.00111,0.00019,0.00452,0.01238,0.04938,0.04939,0.5349,0.53491,0.06332,0.06333,0.13109,0.1311,0.1854,0.18538,0.64212,0.64211,0.65558,0.65558,0.69487,0.69487,0.41959,0.4196,0.40788,0.40792
0.0,18.85163,492.27207,0.13674,0.00052,0.0,0.0,0.06023,0.00052,3e-05,0.0,0.00013,0.00283,1.00751,0.008,0.0,0.0,0.03148,0.008,0.03663,0.00058,0.14427,0.13935,1.00552,0.00505,0.0,0.0,0.03142,0.00505,0.00117,0.00027,0.00475,0.01313,0.04939,0.04939,0.53492,0.53494,0.0633,0.06331,0.13109,0.13109,0.18538,0.18539,0.64211,0.64214,0.65559,0.65557,0.69487,0.69486,0.41958,0.41957,0.40789,0.4079
0.0,18.73733,482.5933,0.13405,0.00059,0.0,0.0,0.05986,0.00058,3e-05,1e-05,0.00012,0.00275,1.00751,0.00683,0.0,0.0,0.03148,0.00683,0.03681,0.00054,0.14499,0.13999,1.00656,0.00244,0.0,0.0,0.03145,0.00243,0.00126,0.0003,0.00512,0.01438,0.0494,0.04941,0.53493,0.53493,0.0633,0.06333,0.13107,0.13108,0.18539,0.18539,0.64213,0.64214,0.6556,0.65558,0.69486,0.69486,0.41958,0.41958,0.40788,0.40791
0.0,18.82873,472.9091,0.13136,0.00071,0.0,0.0,0.06016,0.00071,8e-05,1e-05,0.00031,0.00561,1.00928,0.00688,0.0,0.0,0.03154,0.00688,0.03573,0.0005,0.14075,0.13598,1.00572,0.00359,0.0,0.0,0.03143,0.00359,0.00117,0.00025,0.00477,0.01311,0.04941,0.04942,0.53493,0.53492,0.06331,0.06333,0.13109,0.13109,0.18539,0.18538,0.64213,0.64213,0.6556,0.6556,0.69489,0.69487,0.41959,0.41957,0.4079,0.40792
0.0,18.80485,463.21952,0.12867,0.00054,0.0,0.0,0.06008,0.00054,4e-05,1e-05,0.00015,0.00326,1.00514,0.0065,0.0,0.0,0.03141,0.0065,0.03552,0.00059,0.13989,0.13507,1.00486,0.00342,0.0,0.0,0.0314,0.00342,0.00104,0.0002,0.00423,0.01164,0.0494,0.04942,0.53492,0.53494,0.06331,0.06333,0.1311,0.13111,0.1854,0.18538,0.64212,0.64213,0.65562,0.65562,0.69488,0.69486,0.41956,0.41958,0.4079,0.4079
0.0,18.76512,453.51993,0.12598,0.00065,0.0,0.0,0.05995,0.00065,0.00023,0.0,0.00091,0.01181,1.00926,0.00653,0.0,0.0,0.03154,0.00653,0.03595,0.00064,0.14159,0.13595,1.00548,0.00249,0.0,0.0,0.03142,0.00249,0.00134,0.00037,0.00543,0.01549,0.04941,0.04942,0.53493,0.53494,0.06331,0.06332,0.1311,0.13111,0.18536,0.18539,0.64215,0.64215,0.65563,0.65561,0.69487,0.69489,0.41956,0.4196,0.4079,0.40793
0.0,18.7757,443.81148,0.12328,0.0006,0.0,0.0,0.05998,0.0006,4e-05,1e-05,0.00016,0.00342,1.01,0.00624,0.0,0.0,0.03156,0.00624,0.03511,0.00045,0.13829,0.1348,1.00658,0.0027,0.0,0.0,0.03145,0.0027,0.00101,0.0002,0.00412,0.01135,0.04944,0.04943,0.53493,0.53493,0.0633,0.06333,0.13108,0.13108,0.18538,0.1854,0.64214,0.64214,0.65563,0.65561,0.69488,0.69486,0.41956,0.4196,0.4079,0.4079
0.0,18.68704,434.09648,0.12058,0.00047,0.0,0.0,0.0597,0.00047,3e-05,1e-05,0.00014,0.00284,1.00182,0.0075,0.0,0.0,0.03131,0.0075,0.03641,0.00054,0.1434,0.13895,1.00073,0.00333,0.0,0.0,0.03127,0.00333,0.00137,0.00039,0.00559,0.01599,0.04942,0.04944,0.53491,0.53494,0.0633,0.06333,0.13107,0.13108,0.18535,0.18537,0.64214,0.64213,0.65564,0.65562,0.69487,0.69487,0.41956,0.41961,0.4079,0.4079
0.0,18.6764,424.37723,0.11788,0.00048,0.0,0.0,0.05967,0.00048,2e-05,0.0,0.0001,0.00219,1.00326,0.00628,0.0,0.0,0.03135,0.00628,0.03625,0.0005,0.14279,0.1374,1.00027,0.00252,0.0,0.0,0.03126,0.00252,0.0012,0.00027,0.00489,0.01347,0.04942,0.04944,0.53491,0.53491,0.06332,0.06332,0.13107,0.1311,0.18537,0.1854,0.64213,0.64213,0.65562,0.65561,0.69489,0.69488,0.41956,0.4196,0.4079,0.4079
